ProductName,Price,Rating,Features
"POCO C3 (Lime Green, 64 GB)","₹10,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G35 Processor1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 14 Pro (Silver, 1 TB)","₹1,72,999",4.7,"1 TB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"APPLE iPhone XS (Gold, 512 GB)","₹1,34,900",4.7,512 GB ROM14.73 cm (5.8 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip Processor1 Year Limited Warranty for Products and Accessories
"Infinix Note 5 (Milan Black, 64 GB)","₹12,999",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 16MP Front Camera4500 mAh Li-ion Polymer BatteryMediatek helio P23 Octa core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"POCO M3 (Yellow, 64 GB)","₹12,999",4.3,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 662 ProcessorMultiple Hands-free Voice AssistantOne Year Warranty for Handset, 6 Months for Accessories"
"Apple iPhone SE (Black, 64 GB) (Includes EarPods, Power Adapter)","₹28,990",4.5,"64 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA13 Bionic Chip with 3rd Gen Neural Engine ProcessorWater and Dust Resistant (1 meter for Upto 30 minutes, IP67)Fast Charge CapableWireless charging (Works with Qi Chargers | Qi Chargers are Sold SeparatelyBrand Warranty for 1 Year"
"POCO C3 (Lime Green, 32 GB)","₹9,999",4.3,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G35 Processor1 Year on Handset and 6 Months on Accessories
"POCO X3 Pro (Steel Blue, 128 GB)","₹21,849",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 20MP Front Camera5160 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 860 ProcessorMultiple Hands-free Voice AssistantsOne Year Warranty for Handset, 6 Months for Accessories"
"POCO M2 Pro (Two Shades of Black, 64 GB)","₹16,999",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories"
"POCO M2 Pro (Out of the Blue, 64 GB)","₹16,999",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories"
"APPLE iPhone 13 Pro Max (Gold, 512 GB)","₹1,34,999",4.6,512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"POCO C3 (Matte Black, 64 GB)","₹10,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G35 Processor1 Year on Handset and 6 Months on Accessories
"Infinix Smart 3 Plus (Midnight Black, 32 GB)","₹7,999",4.2,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.77 cm (6.21 inch) HD+ Display13MP + 2MP + Low Light Sensor | 8MP Front Camera3500 mAh Li-ion Polymer BatteryMediaTek A22 Quad Core 2.0GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"APPLE iPhone 14 (Purple, 512 GB)","₹96,999",4.7,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"APPLE iPhone 14 Pro (Gold, 1 TB)","₹1,72,999",4.7,"1 TB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"APPLE iPhone 11 Pro (Silver, 256 GB)","₹1,00,699",4.6,256 GB ROM14.73 cm (5.8 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 8 Plus (Gold, 64 GB)","₹49,900",4.6,"64 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP + 12MP | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year"
"POCO C3 (Matte Black, 32 GB)","₹9,999",4.3,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G35 Processor1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 8 Plus (Space Grey, 256 GB)","₹84,900",4.6,"256 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP + 12MP | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year"
"APPLE iPhone 8 Plus (Silver, 256 GB)","₹84,900",4.6,"256 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP + 12MP | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year"
"Infinix Smart 4 Plus (Quetzal Cyan, 32 GB)","₹9,999",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Depth Sensor | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMediatek Helio A25 Processor1 Year on Handset and 6 Months on Accessories
"Infinix Hot 10 Play (Aegean Blue, 64 GB)","₹9,499",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Depth Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G35 Processor1 Year on Handset and 6 Months on Accessories
"Infinix Hot 10 (Moonlight Jade, 128 GB)","₹13,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB17.22 cm (6.78 inch) HD+ Display16MP + 2MP + 2MP + Low Light Sensor | 8MP Front Camera5200 mAh Li-ion Polymer BatteryMediaTek Helio G70 Processor1 Year on Handset and 6 Months on Accessories
"APPLE iPhone XS Max (Gold, 256 GB)","₹1,24,900",4.6,256 GB ROM16.51 cm (6.5 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 Compatible1 Year Limited Warranty for Products and Accessories
"APPLE iPhone XR (White, 64 GB)","₹36,999",4.6,"64 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessorWater and Dust Resistant (1 meter for Upto 30 minutes, IP67)Face ID for Secure AuthenticationFast-charge CapableBrand Warranty of 1 Year"
"APPLE iPhone 6 (Space Grey, 16 GB)","₹52,000",4.4,16 GB ROM11.94 cm (4.7 inch) Retina HD Display8MP Rear Camera | 1.2MP Front CameraApple A8 64-bit processor and M8 Motion Co-processor1 Year Manufacturer Warranty
"APPLE iPhone 13 Pro (Silver, 512 GB)","₹1,25,999",4.6,512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 13 Pro (Graphite, 1 TB)","₹1,44,999",4.6,1 TB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"Apple iPhone XR (Black, 64 GB) (Includes EarPods, Power Adapter)","₹36,999",4.6,64 GB ROM15.5 cm (6.102 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 CompatibleBrand Warranty of 1 Year
"APPLE iPhone 6s (Gold, 32 GB)","₹29,990",4.5,32 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraApple A9 64-bit processor and Embedded M9 Motion Co-processorBrand Warranty of 1 Year
"Apple iPhone XR (White, 64 GB) (Includes EarPods, Power Adapter)","₹36,999",4.6,64 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 CompatibleBrand Warranty of 1 Year
"APPLE iPhone 13 Pro (Gold, 1 TB)","₹1,44,999",4.6,1 TB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 11 Pro (Midnight Green, 512 GB)","₹1,18,199",4.6,512 GB ROM14.73 cm (5.8 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 14 Pro Max (Space Black, 512 GB)","₹1,62,999",4.7,"512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"Infinix Hot 11 (Emerald Green, 64 GB)","₹9,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display13MP + Depth Lens | 8MP Front Camera5200 mAh Li-ion Polymer BatteryMediaTek Helio G70 Processor1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 13 mini (Green, 512 GB)","₹79,990",4.5,512 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 11 (Red, 64 GB)","₹40,999",4.6,64 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year
"POCO X3 (Shadow Gray, 64 GB)","₹19,999",4.3,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 13MP + 2MP + 2MP | 20MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 732G Processor1 Year for Handset and 6 Months for Accessories
"APPLE iPhone 11 (Green, 64 GB)","₹40,999",4.6,64 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year
"Infinix Smart HD 2021 (Obsidian Black, 32 GB)","₹6,499",4.3,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio A20 Processor1 Year on Handset and 6 Months on Accessories
"Infinix Hot 11S (7° Purple, 64 GB)","₹10,999",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.22 cm (6.78 inch) Full HD+ Display50MP + 2MP + AI Lens | 8MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G88 Processor90Hz Refresh Rate18W Type C, Fast Charger1 Year on Handset and 6 Months on Accessories"
"APPLE iPhone SE (Red, 64 GB)","₹28,990",4.5,"64 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA13 Bionic Chip with 3rd Gen Neural Engine ProcessorWater and Dust Resistant (1 meter for Upto 30 minutes, IP67)Fast Charge CapableWireless charging (Works with Qi Chargers | Qi Chargers are Sold SeparatelyBrand Warranty of 1 Year"
"Infinix Note 5 (Milan Black, 32 GB)","₹10,999",4.2,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 16MP Front Camera4500 mAh Li-ion Polymer BatteryMediatek helio P23 Octa core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Infinix Note 7 (Aether Black, 64 GB)","₹14,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.65 cm (6.95 inch) HD+ Display48MP + 2MP + 2MP + AI Lens Camera | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G70 Processor1 Year on Handset and 6 Months on Accessories
"Infinix Note 7 (Bolivia Blue, 64 GB)","₹14,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.65 cm (6.95 inch) HD+ Display48MP + 2MP + 2MP + AI Lens Camera | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G70 Processor1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 12 Pro (Graphite, 256 GB)","₹88,199",4.5,"256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year"
"APPLE iPhone 12 mini (White, 128 GB)","₹43,999",4.5,"128 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year"
"APPLE iPhone 13 Pro (Graphite, 512 GB)","₹1,25,999",4.6,512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 13 Pro (Sierra Blue, 512 GB)","₹1,25,999",4.6,512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 12 mini (Blue, 64 GB)","₹38,999",4.5,"64 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year"
"APPLE iPhone 14 Pro Max (Space Black, 1 TB)","₹1,82,999",4.7,"1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"POCO M3 (Yellow, 64 GB)","₹12,999",4.3,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 662 ProcessorMultiple Hands-free Voice AssistantOne Year Warranty for Handset, 6 Months for Accessories"
"Infinix Smart 5 (Obsidian Black, 32 GB)","₹7,499",4.3,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories
"POCO F4 5G (Nebula Green, 256 GB)","₹29,999",4.4,12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP | 20MP Front Camera4500 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 870 Processor2 Years Brand Warranty
"Infinix Hot 11 2022 (Sunset Gold, 64 GB)","₹9,999",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display13 MP + 2 MP Depth Lens | 8MP Front Camera5000 mAh Li-ion Polymer BatteryUniSoc T610 Processor1 Year on Handset and 6 Months on Accessories
"Infinix Hot 10S (Heart Of Ocean, 64 GB)","₹9,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display48MP + 2MP + AI Lens Camera | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor90Hz Refresh Rate1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 13 Pro (Silver, 128 GB)","₹1,19,900",4.6,128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 12 mini (White, 256 GB)","₹52,999",4.5,"256 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year"
"Infinix Smart 4 Plus (Ocean Wave, 32 GB)","₹9,999",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Depth Sensor | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMediatek Helio A25 Processor1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 14 Pro Max (Gold, 1 TB)","₹1,82,999",4.7,"1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"POCO X2 (Phoenix Red, 256 GB)","₹20,999",4.5,8 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera4500 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 730G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Infinix Note 10 (Emerald Green, 128 GB)","₹12,499",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB17.65 cm (6.95 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor18 W Charger1 Year on Handset and 6 Months on Accessories
"POCO X3 Pro (Golden Bronze, 128 GB)","₹25,999",4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 20MP Front Camera5160 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 860 ProcessorMultiple Hands-free Voice AssistantsOne Year Warranty for Handset, 6 Months for Accessories"
"Infinix Note 11s (Symphony Cyan, 64 GB)","₹13,999",4.3,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.65 cm (6.95 inch) Full HD+ Display50 MP + 2 MP Depth Lens + 2 MP Macro Lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G96 Processor1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 13 Pro (Graphite, 128 GB)","₹1,19,900",4.6,128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"Infinix Smart HD 2021 (Topaz Blue, 32 GB)","₹6,499",4.3,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio A20 Processor1 Year on Handset and 6 Months on Accessories
"Infinix Note 10 (7° Purple, 128 GB)","₹12,499",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB17.65 cm (6.95 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor18 W Charger1 Year on Handset and 6 Months on Accessories
"Infinix Smart 4 Plus (Violet, 32 GB)","₹9,999",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Depth Sensor | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMediatek Helio A25 Processor1 Year on Handset and 6 Months on Accessories
"Infinix Smart 4 Plus (Midnight Black, 32 GB)","₹9,999",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Depth Sensor | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMediatek Helio A25 Processor1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 14 Pro (Gold, 256 GB)","₹1,32,999",4.7,"256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"POCO X2 (Matrix Purple, 256 GB)","₹20,999",4.5,8 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera4500 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 730G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"APPLE iPhone 13 mini ((PRODUCT)RED, 256 GB)","₹68,990",4.5,256 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 14 Pro (Deep Purple, 1 TB)","₹1,72,999",4.7,"1 TB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"APPLE iPhone 12 (Blue, 256 GB)","₹66,999",4.6,"256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year"
"POCO M3 (Power Black, 64 GB)","₹12,999",4.3,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 662 ProcessorMultiple Hands-free Voice AssistantOne Year Warranty for Handset, 6 Months for Accessories"
"APPLE iPhone 13 mini (Starlight, 512 GB)","₹79,990",4.5,512 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 12 Pro (Silver, 512 GB)","₹1,05,999",4.5,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year"
"APPLE iPhone 13 mini (Pink, 512 GB)","₹79,990",4.5,512 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 13 mini ((PRODUCT)RED, 128 GB)","₹58,990",4.5,128 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"POCO F1 (Rosso Red, 128 GB)","₹24,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB15.7 cm (6.18 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 845 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"APPLE iPhone 14 Pro Max (Deep Purple, 1 TB)","₹1,82,999",4.7,"1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"POCO X3 Pro (Golden Bronze, 128 GB)","₹25,999",4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 20MP Front Camera5160 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 860 ProcessorMultiple Hands-free Voice AssistantsOne Year Warranty for Handset, 6 Months for Accessories"
"APPLE iPhone 14 Pro (Deep Purple, 1 TB)","₹1,72,999",4.7,"1 TB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"APPLE iPhone 14 Pro Max (Deep Purple, 1 TB)","₹1,82,999",4.7,"1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"APPLE iPhone SE (Red, 256 GB)","₹40,990",4.5,"256 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA13 Bionic Chip with 3rd Gen Neural Engine ProcessorWater and Dust Resistant (1 meter for Upto 30 minutes, IP67)Fast Charge CapableWireless charging (Works with Qi Chargers | Qi Chargers are Sold SeparatelyBrand Warranty of 1 Year"
"APPLE iPhone 13 Pro Max (Sierra Blue, 128 GB)","₹1,29,900",4.6,128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 13 Pro (Silver, 256 GB)","₹1,29,900",4.6,256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"POCO M3 (Power Black, 64 GB)","₹12,999",4.3,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 662 ProcessorMultiple Hands-free Voice AssistantOne Year Warranty for Handset, 6 Months for Accessories"
